id,session,age,age_cl,appearance_cl,bmi,schooling,asq_cl,provider_second,asian_cl,black_cl,hispanic_cl,othrace_cl,reg,hot,massage_cl,lnw,llength,unsafe,asian,black,hispanic,other,white,asq,cohab,married,divorced,separated,nevermarried,widowed
43.0,2.0,,,6.0,21.14168,16.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3969297,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
643.0,1.0,25.0,30.0,7.0,22.887,14.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0
643.0,4.0,25.0,45.0,5.0,22.887,14.0,2025.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857933,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0
643.0,2.0,25.0,35.0,5.0,22.887,14.0,1225.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0
643.0,3.0,25.0,45.0,6.0,22.887,14.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0
294.0,4.0,44.0,50.0,8.0,23.67245,14.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9077554,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.0
294.0,1.0,44.0,30.0,4.0,23.67245,14.0,900.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.17012,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.0
294.0,2.0,44.0,,,23.67245,14.0,,1.0,,,,,0.0,0.0,0.0,7.2442274,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.0
294.0,3.0,44.0,65.0,7.0,23.67245,14.0,4225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.9077554,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.0
22.0,2.0,45.0,27.0,7.0,22.462723,14.0,729.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,5.521461,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,4.0,45.0,65.0,6.0,22.462723,14.0,4225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,1.0,45.0,50.0,7.0,22.462723,14.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.452468,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,3.0,45.0,55.0,3.0,22.462723,14.0,3025.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.521461,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,1.0,46.0,55.0,5.0,23.490755,16.0,3025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,4.0,46.0,42.0,6.0,23.490755,16.0,1764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.326488,4.248495,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,46.0,57.0,3.0,23.490755,16.0,3249.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,3.0,46.0,45.0,6.0,23.490755,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3936276,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,1.0,0.0,0.0,0.0,0.0,0.0
161.0,2.0,38.0,52.0,5.0,20.798817,16.0,2704.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1444.0,0.0,0.0,1.0,0.0,0.0,0.0
79.0,2.0,33.0,35.0,10.0,15.660503,12.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.1092477,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1089.0,0.0,0.0,0.0,0.0,1.0,0.0
78.0,2.0,35.0,40.0,4.0,20.36911,16.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
79.0,1.0,33.0,45.0,10.0,15.660503,12.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9914646,5.192957,1.0,0.0,0.0,0.0,0.0,1.0,1089.0,0.0,0.0,0.0,0.0,1.0,0.0
78.0,1.0,35.0,45.0,5.0,20.36911,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4161005,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
79.0,4.0,33.0,47.0,10.0,15.660503,12.0,2209.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9914646,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1089.0,0.0,0.0,0.0,0.0,1.0,0.0
78.0,3.0,35.0,43.0,10.0,20.36911,16.0,1849.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
79.0,3.0,33.0,47.0,10.0,15.660503,12.0,2209.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.214608,5.886104,1.0,0.0,0.0,0.0,0.0,1.0,1089.0,0.0,0.0,0.0,0.0,1.0,0.0
78.0,4.0,35.0,50.0,9.0,20.36911,16.0,2500.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
443.0,2.0,45.0,32.0,6.0,23.170166,16.0,1024.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.521461,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
443.0,3.0,45.0,45.0,7.0,23.170166,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.480639,4.317488,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
443.0,4.0,45.0,57.0,7.0,23.170166,16.0,3249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
443.0,1.0,45.0,35.0,8.0,23.170166,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.521461,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
651.0,1.0,27.0,35.0,6.0,21.131598,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3969297,2.9957323,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,1.0,0.0,0.0
651.0,4.0,27.0,52.5,3.0,21.131598,16.0,2756.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,1.0,0.0,0.0
651.0,3.0,27.0,32.5,9.0,21.131598,16.0,1056.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,1.0,0.0,0.0
651.0,2.0,27.0,22.5,8.0,21.131598,16.0,506.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.857933,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,1.0,0.0,0.0
231.0,2.0,44.0,47.5,7.0,19.368368,14.0,2256.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,3.0,44.0,52.5,5.0,19.368368,14.0,2756.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,4.0,44.0,46.0,3.0,19.368368,14.0,2116.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7037826,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,1.0,44.0,52.5,6.0,19.368368,14.0,2756.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,29.0,30.0,8.0,20.117065,14.0,900.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.857933,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,841.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,29.0,28.0,8.0,20.117065,14.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.857933,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,841.0,1.0,0.0,0.0,0.0,0.0,0.0
680.0,2.0,32.0,36.0,3.0,20.195347,12.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.075174,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,0.0,1.0,0.0,0.0
680.0,1.0,32.0,60.0,7.0,20.195347,12.0,3600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,0.0,1.0,0.0,0.0
566.0,1.0,25.0,41.0,7.0,19.129251,14.0,1681.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.253829,5.0106354,1.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
566.0,3.0,25.0,42.0,8.0,19.129251,14.0,1764.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.768321,4.317488,1.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
566.0,4.0,25.0,46.0,9.0,19.129251,14.0,2116.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.214608,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
566.0,2.0,25.0,40.0,8.0,19.129251,14.0,1600.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.9914646,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
234.0,2.0,42.0,50.0,10.0,29.261187,16.0,2500.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,5.192957,0.0,0.0,0.0,0.0,0.0,1.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0
234.0,1.0,42.0,42.0,8.0,29.261187,16.0,1764.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9914646,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0
234.0,3.0,42.0,,,29.261187,16.0,,2.0,,,,,0.0,1.0,0.0,5.2983174,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0
62.0,3.0,43.0,50.0,6.0,20.980257,16.0,2500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1849.0,1.0,0.0,0.0,0.0,0.0,0.0
62.0,2.0,43.0,66.0,4.0,20.980257,16.0,4356.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.263398,3.6888795,1.0,0.0,0.0,0.0,0.0,1.0,1849.0,1.0,0.0,0.0,0.0,0.0,0.0
62.0,4.0,43.0,44.0,7.0,20.980257,16.0,1936.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1849.0,1.0,0.0,0.0,0.0,0.0,0.0
62.0,1.0,43.0,62.0,6.0,20.980257,16.0,3844.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,1849.0,1.0,0.0,0.0,0.0,0.0,0.0
647.0,3.0,47.0,48.0,6.0,,11.0,2304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,0.0,0.0,0.0,1.0
647.0,1.0,47.0,50.0,8.0,,11.0,2500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.192957,4.248495,0.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,0.0,0.0,0.0,1.0
647.0,4.0,47.0,35.0,7.0,,11.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.233779,3.6888795,0.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,0.0,0.0,0.0,1.0
647.0,2.0,47.0,56.0,8.0,,11.0,3136.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.214936,4.317488,0.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,3.0,40.0,35.0,9.0,23.294674,11.0,1225.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0
270.0,2.0,40.0,26.0,7.0,23.294674,11.0,676.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,2.7080503,1.0,0.0,0.0,0.0,0.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0
270.0,1.0,40.0,40.0,7.0,23.294674,11.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0
638.0,3.0,35.0,43.0,9.0,24.6258,14.0,1849.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.521461,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,0.0,0.0,1.0,0.0
638.0,4.0,35.0,57.0,6.0,24.6258,14.0,3249.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,0.0,0.0,1.0,0.0
638.0,1.0,35.0,48.0,7.0,24.6258,14.0,2304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,0.0,0.0,1.0,0.0
638.0,2.0,35.0,53.0,6.0,24.6258,14.0,2809.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,3.8066626,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,0.0,0.0,1.0,0.0
222.0,1.0,,42.5,6.0,21.14168,16.0,1806.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
288.0,2.0,42.0,42.0,7.0,20.08081,12.0,1764.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0
288.0,1.0,42.0,45.0,7.0,20.08081,12.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0
165.0,1.0,21.0,60.0,8.0,20.36911,16.0,3600.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.768321,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0
165.0,4.0,21.0,29.0,4.0,20.36911,16.0,841.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7838254,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0
165.0,3.0,21.0,44.0,5.0,20.36911,16.0,1936.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0
165.0,2.0,21.0,42.0,5.0,20.36911,16.0,1764.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0
240.0,3.0,25.0,,5.0,19.483498,16.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,1.0,0.0,0.0,0.0,0.0
240.0,2.0,25.0,,5.0,19.483498,16.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,1.0,0.0,0.0,0.0,0.0
240.0,1.0,25.0,45.0,5.0,19.483498,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,1.0,0.0,0.0,0.0,0.0
541.0,1.0,36.0,60.0,6.0,20.085714,16.0,3600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,6.5792513,1.0,0.0,0.0,0.0,0.0,1.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
251.0,1.0,31.0,45.0,3.0,23.294674,12.0,2025.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,961.0,0.0,0.0,0.0,0.0,1.0,0.0
95.0,2.0,26.0,,,20.672127,14.0,,1.0,,,,,1.0,0.0,0.0,6.214608,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
95.0,3.0,26.0,40.0,9.0,20.672127,14.0,1600.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.684612,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
95.0,1.0,26.0,70.0,3.0,20.672127,14.0,4900.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1892905,3.6888795,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
95.0,4.0,26.0,50.0,7.0,20.672127,14.0,2500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.9077554,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
311.0,1.0,40.0,50.0,5.0,18.597883,16.0,2500.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0
311.0,3.0,40.0,35.0,5.0,18.597883,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0
69.0,1.0,40.0,42.0,7.0,18.597883,16.0,1764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,2.0,40.0,55.0,7.0,18.597883,16.0,3025.0,,0.0,0.0,0.0,0.0,0.0,0.0,,6.173786,4.317488,1.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,0.0,0.0,1.0,0.0
673.0,2.0,43.0,47.0,6.0,27.460938,12.0,2209.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,0.0,0.0,0.0,1.0
673.0,4.0,43.0,58.0,2.0,27.460938,12.0,3364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.164786,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,0.0,0.0,0.0,1.0
673.0,3.0,43.0,52.0,3.0,27.460938,12.0,2704.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.9698133,4.317488,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,0.0,0.0,0.0,1.0
673.0,1.0,43.0,67.0,4.0,27.460938,12.0,4489.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.787492,5.2983174,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,0.0,0.0,0.0,1.0
684.0,3.0,28.0,40.0,6.0,27.43572,12.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3969297,2.9957323,0.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
684.0,1.0,28.0,40.0,6.0,27.43572,12.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3969297,2.7080503,1.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
684.0,4.0,28.0,25.0,10.0,27.43572,12.0,625.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.214608,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
684.0,2.0,28.0,30.0,6.0,27.43572,12.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.3969297,2.9957323,0.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
658.0,2.0,23.0,35.0,5.0,19.476797,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0
658.0,4.0,23.0,30.0,2.0,19.476797,14.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.461468,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0
658.0,1.0,23.0,40.0,6.0,19.476797,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0
658.0,3.0,23.0,50.0,1.0,19.476797,14.0,2500.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.9914646,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0
416.0,1.0,19.0,35.0,3.0,27.365917,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0106354,2.9957323,1.0,0.0,0.0,0.0,0.0,1.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0
416.0,4.0,19.0,35.0,2.0,27.365917,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6051702,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0
416.0,3.0,19.0,40.0,4.0,27.365917,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0943446,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0
416.0,2.0,19.0,25.0,2.0,27.365917,14.0,625.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.273,2.9957323,1.0,0.0,0.0,0.0,0.0,1.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0
204.0,1.0,29.0,42.0,6.0,20.36911,16.0,1764.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,841.0,0.0,0.0,0.0,0.0,1.0,0.0
204.0,2.0,29.0,42.0,7.0,20.36911,16.0,1764.0,,0.0,0.0,0.0,0.0,1.0,1.0,,5.9044533,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,841.0,0.0,0.0,0.0,0.0,1.0,0.0
144.0,1.0,41.0,63.0,5.0,21.159903,14.0,3969.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,1681.0,0.0,0.0,0.0,0.0,1.0,0.0
151.0,1.0,28.0,55.0,2.0,24.371674,12.0,3025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.192957,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,3.0,28.0,37.5,6.0,24.371674,12.0,1406.25,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,4.0,28.0,45.0,4.0,24.371674,12.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,2.0,28.0,45.0,6.0,24.371674,12.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.115996,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,1.0,0.0,0.0
164.0,1.0,23.0,57.0,5.0,21.59616,14.0,3249.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.790794,4.0073333,1.0,0.0,0.0,1.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,1.0,0.0
