state,sid,year,l_homicide,homicide,l_larceny,l_motor,population,popwt,post,cdl,effyear,treatment_date,northeast,midwest,south,west,l_police,unemployrt,poverty,l_income,l_prisoner,l_lagprisoner,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,l_exp_subsidy,l_exp_pubwelfare
Maryland,21,2000,2.1197927,8.329411,7.9434094,6.316225,5162430,5471289.5,0.0,0.0,,,0,0,1,0,5.8925004,3.6,8.058317497767524,11.142543,6.122379,6.101598,0.54666114,6.0534477,1.0607796,15.387211,5.142881,6.868994
Maryland,21,2001,2.141205,8.5096855,7.9317956,6.4151583,5241087,5471289.5,0.0,0.0,,,0,0,1,0,5.9005785,4.1,7.797390121553029,11.096258,6.116308,6.122379,0.5581094,6.051798,1.0558878,14.932113,5.060185,6.9164457
Maryland,21,2002,2.265843,9.639246,7.898402,6.460271,5321993,5471289.5,0.0,0.0,,,0,0,1,0,5.9045568,4.5,8.369608904032756,11.132587,6.1181035,6.116308,0.56830215,6.0461936,1.0517864,14.434029,5.019148,6.959908
Maryland,21,2003,2.279525,9.7720375,7.8244944,6.518588,5372472,5471289.5,0.0,0.0,,,0,0,1,0,5.883469,4.5,8.953010830023869,11.03518,6.0931892,6.1181035,0.57757396,6.074299,1.0489957,13.944624,4.992967,7.016074
Maryland,21,2004,2.2627244,9.609233,7.781402,6.4949656,5421869,5471289.5,0.0,0.0,,,0,0,1,0,5.884272,4.3,9.337462782667748,11.096091,6.062539,6.0931892,0.5837286,6.070102,1.041615,13.446231,5.0000324,7.06384
Maryland,21,2005,2.3132727,10.1074505,7.763339,6.4358974,5461318,5471289.5,0.0,0.0,,,0,0,1,0,5.8903804,4.2,8.310265031261684,11.121112,6.0314736,6.062539,0.59214646,6.1064014,1.0396391,13.001056,4.9374013,7.0818005
Maryland,21,2006,2.2744627,9.722694,7.727786,6.2981124,5615727,5471289.5,0.0,0.0,,,0,0,1,0,5.88017,3.9,7.781325552328309,11.139686,6.012699,6.0314736,0.59041333,6.016888,1.0236965,12.332027,5.276053,7.11658
Maryland,21,2007,2.2921982,9.896669,7.7293983,6.2289314,5597843,5471289.5,0.0,0.0,,,0,0,1,0,5.90808,3.6,8.138867060044378,11.142065,6.036934,6.012699,0.59862345,6.0888987,1.0404007,12.137139,5.3235497,7.159643
Maryland,21,2008,2.1719038,8.774975,7.7764077,6.1110997,5618250,5471289.5,0.0,0.0,,,0,0,1,0,5.9139585,4.3,7.988038980109464,11.074684,6.0286326,6.036934,0.6038713,6.0986786,1.0478708,11.909901,5.3452883,7.1571345
Maryland,21,2009,2.0547636,7.8049917,7.710207,5.8522425,5637418,5471289.5,0.0,0.0,,,0,0,1,0,5.901472,7.1,9.0314573090021,11.08592,5.9783106,6.0286326,0.6096231,6.0882125,1.0548624,11.709599,5.5057387,7.290353
Maryland,21,2010,2.0148253,7.499417,7.6333537,5.7519965,5733779,5471289.5,0.0,0.0,,,0,0,1,0,5.8776093,7.4,8.893767967,11.067029,5.9787345,5.9783106,0.69830036,6.177148,1.0411632,11.38804,5.616463,7.3329535
Massachusetts,22,2000,0.71287966,2.039857,7.450321,6.045637,6127881,6315575.0,0.0,0.0,,,1,0,0,0,5.7780538,2.8,8.63947912826636,10.988592,5.164619,5.2143803,1.7168578,8.587781,3.227641,18.95412,4.816141,7.209129
Massachusetts,22,2001,0.8422953,2.3216898,7.4583607,6.113249,6159307,6315575.0,0.0,0.0,,,1,0,0,0,5.7850857,3.7,8.40839724339118,11.072124,5.1469274,5.164619,1.7319481,8.709227,3.1954894,18.509598,4.7756653,7.280715
Massachusetts,22,2002,1.0244526,2.7855701,7.460325,6.0593762,6210578,6315575.0,0.0,0.0,,,1,0,0,0,5.762019,5.3,9.161176302753143,11.009109,5.1138716,5.1469274,1.7398703,8.747045,3.14164,17.979872,4.7741904,7.063605
Massachusetts,22,2003,0.8114847,2.251248,7.422652,6.0167074,6218773,6315575.0,0.0,0.0,,,1,0,0,0,5.744879,5.8,9.647562308513272,11.008843,5.1031175,5.1138716,1.7668276,8.835714,3.1043262,17.587746,4.7384734,6.9163847
Massachusetts,22,2004,1.0143008,2.7574348,7.4014854,5.8736143,6201416,6315575.0,0.0,0.0,,,1,0,0,0,5.749062,5.2,10.039336177414965,11.00285,5.097275,5.1031175,1.7953802,8.8867445,3.0854082,17.306742,4.8738785,7.582895
Massachusetts,22,2005,1.0574175,2.8789265,7.3691626,5.723609,6182860,6315575.0,0.0,0.0,,,1,0,0,0,5.757847,4.8,10.233856176591416,11.043913,5.1537266,5.097275,1.8519585,8.931611,3.078737,17.030872,4.7226624,7.537086
Massachusetts,22,2006,1.0717643,2.9205277,7.356127,5.6381607,6437193,6315575.0,0.0,0.0,,,1,0,0,0,5.759103,5.0,9.690170855526626,10.999312,5.1438775,5.1537266,1.8186343,8.535102,2.943721,16.034319,4.653553,7.5547743
Massachusetts,22,2007,1.0716764,2.920271,7.3865824,5.454102,6437759,6315575.0,0.0,0.0,,,1,0,0,0,5.7548413,4.5,9.654928058040072,11.026419,5.179756,5.1438775,1.8482363,8.4518385,2.9049861,15.666864,4.6848445,7.6319356
Massachusetts,22,2008,0.9482681,2.5812354,7.411307,5.2855196,6469770,6315575.0,0.0,0.0,,,1,0,0,0,5.742375,5.1,9.770950126511453,11.019989,5.1723447,5.179756,1.85427,8.293108,2.8460054,15.196429,4.683265,7.59354
Massachusetts,22,2009,0.9771864,2.65697,7.402599,5.2051587,6511176,6315575.0,0.0,0.0,,,1,0,0,0,5.5520167,8.5,10.11333436540496,11.007966,5.157868,5.1723447,1.8423246,8.148528,2.7759655,14.732269,4.723422,7.629903
Massachusetts,22,2010,1.1704749,3.2235231,7.3820786,5.1693745,6514611,6315575.0,0.0,0.0,,,1,0,0,0,5.7053246,8.9,10.3868673,11.024074,5.1569867,5.157868,1.8923156,8.193644,2.6634438,14.519256,4.796463,7.65637
Michigan,23,2000,1.9322537,6.9050546,7.762618,6.3546357,9688555,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.6799097,3.7,9.820195065208383,10.961677,6.1995335,6.1582665,0.16456531,3.1056025,0.33120522,6.788422,4.5415206,6.9553423
Michigan,23,2001,1.931419,6.899294,7.7525787,6.3105955,9740127,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.682183,5.2,9.89450137559808,10.923724,6.21765,6.1995335,0.17492585,3.1462116,0.34213105,6.660601,4.3068933,7.048218
Michigan,23,2002,1.9344658,6.920346,7.6907635,6.2295413,9797198,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.658131,6.2,11.033726173544721,10.854547,6.2468476,6.21765,0.18327689,3.1659052,0.34911,6.509443,4.4562225,7.071891
Michigan,23,2003,1.8291315,6.228475,7.660276,6.3037724,9825840,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.6456223,7.1,11.07999926723822,10.88506,6.2192545,6.2468476,0.19383584,3.199065,0.356051,6.3692365,4.541493,7.0050406
Michigan,23,2004,1.8751842,6.5220203,7.5897326,6.2404304,9858908,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.6366377,7.0,12.595543035800718,10.794993,6.2062244,6.2192545,0.2004786,3.1948874,0.3636001,6.2416444,4.8834634,7.0604925
Michigan,23,2005,1.852494,6.3757005,7.5844398,6.193032,9865583,9905407.0,0.0,0.0,2006.0,2006.0,0,1,0,0,5.5983067,6.8,13.099225864300163,10.845446,6.2190194,6.2062244,0.20722546,3.1939826,0.36828032,6.1348934,4.7705555,7.2243457
Michigan,23,2006,1.9687202,7.161505,7.5873656,6.207726,10095643,9905407.0,0.0,0.24657534,2006.0,2006.0,0,1,0,0,5.547155,6.9,13.162985260077045,10.870585,6.236142,6.2190194,0.21223016,3.1183352,0.3715266,5.9029922,4.7759337,7.15029
Michigan,23,2007,1.882246,6.5682406,7.5451226,6.029347,10094027,9905407.0,1.0,1.0,2006.0,2006.0,0,1,0,0,5.5634794,7.2,13.575226220417283,10.857383,6.2098985,6.236142,0.21876304,3.084329,0.38045272,5.8610997,4.809948,7.1824446
Michigan,23,2008,1.7074353,5.514799,7.514417,5.8735967,10045697,9905407.0,1.0,1.0,2006.0,2006.0,0,1,0,0,5.5749817,8.4,13.96355076208251,10.828103,6.184485,6.2098985,0.22597735,3.0624855,0.3907942,5.8396645,4.791243,7.203485
Michigan,23,2009,1.8254632,6.205669,7.4839773,5.677794,10039208,9905407.0,1.0,1.0,2006.0,2006.0,0,1,0,0,5.5341687,13.7,15.594447291061206,10.752634,6.1159005,6.184485,0.22898221,3.0226986,0.39813897,5.784361,4.881726,7.262717
Michigan,23,2010,1.7443621,5.72225,7.429632,5.6205845,9908690,9905407.0,1.0,1.0,2006.0,2006.0,0,1,0,0,5.507406,13.3,15.36210135,10.745938,6.0985126,6.1159005,0.25669387,2.9804041,0.43247896,5.9081573,4.9435153,7.2864094
Minnesota,24,2000,1.1495022,3.156621,7.8127785,5.6376176,4783596,5031185.0,0.0,0.0,,,0,1,0,0,5.521629,3.1,7.036421972089617,11.13733,4.8706374,4.8282495,1.9743724,2.5698867,2.7464485,5.1330004,5.0124745,7.2577443
Minnesota,24,2001,0.9003746,2.4605246,7.8534646,5.739121,4836367,5031185.0,0.0,0.0,,,0,1,0,0,5.536734,3.9,7.331598284414727,11.080279,4.9169846,4.8706374,1.9719968,2.5560508,2.703124,4.973692,5.049335,7.3277583
Minnesota,24,2002,0.83029675,2.2939994,7.824803,5.6472607,4882303,5031185.0,0.0,0.0,,,0,1,0,0,5.5519,4.5,7.601105461910087,11.100436,4.983724,4.9169846,1.9581742,2.5267174,2.661449,4.8303227,5.120446,7.422735
Minnesota,24,2003,0.948378,2.5815191,7.767397,5.632912,4919584,5031185.0,0.0,0.0,,,0,1,0,0,5.525926,4.9,8.132029049610699,11.044856,5.074369,4.983724,1.9515674,2.5014718,2.6294296,4.7012105,5.214758,7.5500355
Minnesota,24,2004,0.8236494,2.278801,7.7354054,5.608039,4958748,5031185.0,0.0,0.0,,,0,1,0,0,5.535489,4.6,8.243895434896066,11.078444,5.1739845,5.074369,1.9470439,2.4827638,2.623646,4.6053157,5.1716785,7.4632
Minnesota,24,2005,0.83494157,2.3046794,7.736626,5.656695,4989848,5031185.0,0.0,0.0,,,0,1,0,0,5.546819,4.1,9.131741087103254,11.011225,5.225734,5.1739845,1.9369929,2.4429002,2.624088,4.523645,5.247552,7.5094995
Minnesota,24,2006,0.8992902,2.4578578,7.7166123,5.552125,5167101,5031185.0,0.0,0.0,,,0,1,0,0,5.541483,4.0,9.425865683678333,11.015115,5.1720114,5.225734,1.8674881,2.318418,2.5603137,4.270712,5.0220447,7.409875
Minnesota,24,2007,0.8109712,2.2500923,7.7178035,5.500181,5155344,5031185.0,0.0,0.0,,,0,1,0,0,5.5688624,4.6,9.336525360868256,11.0194645,5.213054,5.1720114,1.8737257,2.3181577,2.5981002,4.2475924,5.0756207,7.448127
Minnesota,24,2008,0.743579,2.1034503,7.6836414,5.27677,5181962,5031185.0,0.0,0.0,,,0,1,0,0,5.577163,5.5,9.450358763726943,10.926298,5.253531,5.213054,1.8653746,2.2926066,2.6102083,4.191289,5.0693007,7.477551
Minnesota,24,2009,0.35501978,1.4262089,7.614193,5.104173,5188581,5031185.0,0.0,0.0,,,0,1,0,0,5.5767627,8.0,10.756659672461508,10.951087,5.259894,5.253531,1.8512962,2.284054,2.6210828,4.122495,5.1290784,7.5726933
Minnesota,24,2010,0.59791255,1.8183192,7.580205,5.091569,5279601,5031185.0,0.0,0.0,,,0,1,0,0,5.544676,7.1,10.71281712,10.8695965,5.223294,5.259894,1.7532954,2.1949008,2.5291684,4.1815658,5.295074,7.616672
Mississippi,25,2000,2.2273524,9.275277,7.8388762,5.5351725,2749244,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.624358,5.6,17.814897477270115,10.678814,6.6015544,6.4908223,1.8166813,11.687977,3.1869125,24.540274,4.2784452,7.0618105
Mississippi,25,2001,2.3231585,10.207864,7.841992,5.8374524,2762576,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.699826,5.6,19.194186874858826,10.522557,6.655197,6.6015544,1.858338,11.833448,3.1592252,24.111698,4.33806,7.149149
Mississippi,25,2002,2.2526314,9.512735,7.8395963,5.8381476,2775227,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.710405,6.7,19.15378453726488,10.530174,6.5763125,6.655197,1.8989798,11.942194,3.12969,23.713663,4.30792,7.306927
Mississippi,25,2003,2.2602386,9.585377,7.8047576,5.7775254,2785493,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.632559,6.4,18.60489328100986,10.56615,6.605502,6.5763125,1.9437493,12.026632,3.091984,23.292395,4.246086,7.3648777
Mississippi,25,2004,2.0909514,8.092611,7.7548904,5.6379576,2805028,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.754965,6.4,19.57998280231071,10.599555,6.6174693,6.605502,1.9748822,12.08979,3.0648534,22.905653,4.1724563,7.401577
Mississippi,25,2005,2.0251813,7.577485,7.6757503,5.5807962,2824156,2847116.8,0.0,0.0,2006.0,2006.0,0,0,1,0,5.707262,7.8,20.94604547340869,10.510968,6.588117,6.6174693,2.0078566,12.076882,3.0348537,22.574427,4.1146765,7.4338884
Mississippi,25,2006,2.0758135,7.9710293,7.598274,5.6538095,2910540,2847116.8,0.0,0.5,2006.0,2006.0,0,0,1,0,5.756035,6.8,20.21233173225587,10.533695,6.5845866,6.588117,1.9865042,11.729954,2.9556372,21.769775,4.1013217,7.2710624
Mississippi,25,2007,1.9487168,7.019674,7.5851507,5.5049047,2906118,2847116.8,1.0,1.0,2006.0,2006.0,0,0,1,0,5.696027,6.3,20.073513876587253,10.576458,6.648796,6.5845866,2.0138204,11.707955,2.9663627,21.70631,4.1960206,7.320605
Mississippi,25,2008,2.0815668,8.017021,7.528194,5.3829284,2918790,2847116.8,1.0,1.0,2006.0,2006.0,0,0,1,0,5.6433654,7.0,20.23030091236437,10.516156,6.658742,6.648796,2.0255997,11.595627,2.960302,21.501822,4.047026,7.332105
Mississippi,25,2009,1.8929226,6.638743,7.4903703,5.226415,2922240,2847116.8,1.0,1.0,2006.0,2006.0,0,0,1,0,5.703472,9.6,21.231863228208496,10.481701,6.600035,6.658742,2.0347748,11.490192,2.9728222,21.364809,4.2381196,7.4868355
Mississippi,25,2010,1.9501445,7.0297036,7.4863048,5.1993256,2958873,2847116.8,1.0,1.0,2006.0,2006.0,0,0,1,0,5.85493,10.7,21.12689527,10.544947,6.5680695,6.600035,2.068017,11.244788,2.9431477,21.067108,4.3350983,7.4680805
Missouri,26,2000,1.85422,6.386715,7.984939,6.1192513,5433153,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.686426,3.3,10.697416398912381,10.952524,6.2225366,6.1702356,0.0071965577,1.0742565,0.009773331,2.0146313,4.7388163,6.839212
Missouri,26,2001,1.9174697,6.8037214,8.026836,6.2390356,5467596,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.746462,4.5,11.080244407231259,10.837834,6.2652125,6.2225366,0.008303466,1.0975025,0.010571374,1.943066,4.783031,6.9598455
Missouri,26,2002,1.7937015,6.011664,7.9740186,6.227176,5505963,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.8352146,5.2,11.453346126735687,10.855975,6.3038306,6.2652125,0.009280847,1.1127391,0.011115222,1.8843389,4.8652296,7.0984297
Missouri,26,2003,1.6527946,5.221552,7.9793463,6.293686,5534753,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.8410854,5.6,11.80692254920861,10.856669,6.30537,6.3038306,0.010045615,1.1384429,0.011274216,1.8353304,4.849817,7.08788
Missouri,26,2004,1.8464279,6.3371425,7.949151,6.138859,5586114,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.83316,5.7,13.169118997571477,10.79216,6.321483,6.30537,0.011063147,1.1391282,0.011832912,1.8074282,4.9057264,7.06405
Missouri,26,2005,1.9654183,7.137898,7.9474354,6.1231737,5631910,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.7992377,5.3,13.508010603862633,10.779143,6.3049827,6.321483,0.010760115,1.1475681,0.0126955155,1.7755611,4.960332,7.1325417
Missouri,26,2006,1.8457227,6.3326745,7.8741508,6.074921,5842713,5688724.5,0.0,0.0,2007.0,2007.0,0,1,0,0,5.8041134,4.8,13.403037253412927,10.783259,6.2467237,6.3049827,0.011176315,1.1139688,0.0133328475,1.7126633,4.350724,7.0121813
Missouri,26,2007,1.8389635,6.290015,7.893115,6.0140214,5834644,5688724.5,0.0,0.33972603,2007.0,2007.0,0,1,0,0,5.834636,5.0,13.00583206104777,10.786779,6.2377763,6.2467237,0.011723081,1.1032549,0.014225375,1.7309883,4.36348,6.952983
Missouri,26,2008,2.0493162,7.7625914,7.845487,5.867703,5874327,5688724.5,1.0,1.0,2007.0,2007.0,0,1,0,0,5.846135,6.1,13.191928198753661,10.749784,6.2419567,6.2377763,0.012580165,1.0903717,0.014844254,1.7327943,4.4667954,6.979505
Missouri,26,2009,1.8801448,6.554454,7.7765603,5.6875534,5904382,5688724.5,1.0,1.0,2007.0,2007.0,0,1,0,0,5.849217,9.1,14.401439473259014,10.811222,6.2492657,6.2419567,0.013515386,1.0687824,0.015513902,1.7323405,4.5444107,7.100671
Missouri,26,2010,1.9525299,7.0464916,7.763956,5.5958014,5960413,5688724.5,1.0,1.0,2007.0,2007.0,0,1,0,0,5.834339,9.4,14.02751789,10.740389,6.2417817,6.2492657,0.011291164,0.9936057,0.014260757,1.8034656,4.5365434,7.1122684
Montana,27,2000,0.82390183,2.2793763,8.019764,5.3756714,877433,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.6258717,4.8,13.411508343087164,10.633425,5.8689384,5.8119946,0.7068346,12.456564,1.155074,23.96012,4.5081325,6.6736374
Montana,27,2001,1.3520191,3.865222,7.939569,5.3327994,879639,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.696588,4.5,14.184909946011945,10.585675,5.9357853,5.8689384,0.7335964,12.593121,1.1638865,23.307516,4.5680084,6.737916
Montana,27,2002,0.5926381,1.8087537,7.892393,5.306102,884587,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.7236457,4.5,14.261344559664565,10.650625,5.9286723,5.9357853,0.75447637,12.723339,1.1590719,22.624344,4.619274,6.80721
Montana,27,2003,1.2123444,3.3613558,7.8456626,5.3639092,892497,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.730503,4.4,14.466043023113803,10.607451,6.0053763,5.9286723,0.76863,12.734609,1.162917,21.973967,4.620078,6.781271
Montana,27,2004,1.2018628,3.3263075,7.8031836,5.1896114,901901,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.724014,4.2,13.868595333634179,10.576304,6.0634823,6.0053763,0.78644997,12.7249,1.1616575,21.320633,4.6027265,6.882759
Montana,27,2005,0.6813822,1.9766079,7.8681993,5.377307,910651,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.7269554,3.9,14.519942326972682,10.637609,5.96063,6.0634823,0.7990987,12.762189,1.1642221,20.769756,4.6157455,6.8848433
Montana,27,2006,1.2807353,3.5992851,7.7401795,5.3294463,944632,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.6748214,3.2,14.03054311096808,10.702143,5.9352555,5.96063,0.7844325,12.284573,1.1430906,19.739115,4.6488676,6.883476
Montana,27,2007,0.88756067,2.4291968,7.7527714,5.3599443,946815,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.6681447,3.1,13.8815924969503,10.734351,5.901668,5.9352555,0.7738576,12.083881,1.1584101,19.575523,4.7059994,7.006714
Montana,27,2008,1.2384012,3.4500928,7.6893024,5.2211933,956496,921333.75,0.0,0.0,2009.0,2009.0,0,0,0,1,5.6283507,4.2,13.901887723524197,10.679205,5.932525,5.901668,0.78683025,11.827441,1.1673859,19.301178,4.608295,7.0284557
Montana,27,2009,1.2078794,3.3463807,7.621748,5.127374,956257,921333.75,0.0,0.67671233,2009.0,2009.0,0,0,0,1,5.736776,6.3,14.876440120176898,10.623885,5.9322205,5.932525,0.79351056,11.679706,1.2045925,19.315832,4.6608963,7.1805825
Montana,27,2010,0.9718817,2.6429129,7.6167226,5.0441904,983763,921333.75,1.0,1.0,2009.0,2009.0,0,0,0,1,5.70029,7.2,14.21643221,10.632653,5.9341884,5.9322205,0.7790494,11.019931,1.2297677,20.141945,4.6682906,7.190879
Nebraska,28,2000,1.333464,3.7941637,7.99231,5.752496,1660445,1725508.9,0.0,0.0,,,0,1,0,0,5.6090274,2.8,8.962717825643125,10.875402,5.457778,5.399812,0.59429854,4.402615,1.382822,12.415949,4.2775,6.968198
Nebraska,28,2001,0.95036596,2.586656,8.061783,5.9671836,1662378,1725508.9,0.0,0.0,,,0,1,0,0,5.608084,3.1,9.420480781146045,10.8913355,5.46734,5.457778,0.62753475,4.4938636,1.4146,12.410113,4.3070173,7.0184655
Nebraska,28,2002,1.0510263,2.8605857,8.027997,5.945284,1677978,1725508.9,0.0,0.0,,,0,1,0,0,5.624233,3.7,10.12659283971542,10.856438,5.4882708,5.46734,0.6554317,4.513885,1.435597,12.211006,4.383781,7.0901194
Nebraska,28,2003,1.1994231,3.318202,7.9720945,5.8953476,1687661,1725508.9,0.0,0.0,,,0,1,0,0,5.6195536,4.0,10.075601675928993,10.861515,5.478071,5.4882708,0.6924969,4.5986133,1.4597719,12.115704,4.428481,7.1472416
Nebraska,28,2004,0.85771936,2.3577774,7.913873,5.741846,1696513,1725508.9,0.0,0.0,,,0,1,0,0,5.645836,3.9,10.14799179257689,10.83056,5.4948726,5.478071,0.74258196,4.7030587,1.5090364,12.226078,4.4726505,7.1640787
Nebraska,28,2005,0.9468811,2.5776577,7.8850555,5.789815,1706976,1725508.9,0.0,0.0,,,0,1,0,0,5.599325,3.8,10.922004761636954,10.887867,5.564474,5.4948726,0.7884118,4.794385,1.5579013,12.244577,4.4943137,7.1599083
Nebraska,28,2006,1.0976707,2.9971764,7.8371634,5.679167,1768331,1725508.9,0.0,0.0,,,0,1,0,0,5.5983186,3.0,11.004444303696538,10.860229,5.518328,5.564474,0.8195864,4.7369523,1.5753838,11.885445,4.5932126,7.094681
Nebraska,28,2007,1.3782519,3.9679594,7.763061,5.6955495,1764131,1725508.9,0.0,0.0,,,0,1,0,0,5.568123,3.0,10.796420447234361,10.853387,5.5427,5.518328,0.8700034,4.7793503,1.6365565,11.901044,4.5960546,7.095986
Nebraska,28,2008,1.3600358,3.8963327,7.6815596,5.4742303,1770896,1725508.9,0.0,0.0,,,0,1,0,0,5.6043816,3.3,10.530262646705395,10.846809,5.5421968,5.5427,0.8920343,4.7452817,1.6825945,11.809785,4.554597,7.0904355
Nebraska,28,2009,0.8388082,2.313608,7.6572256,5.2883224,1772124,1725508.9,0.0,0.0,,,0,1,0,0,5.6047273,4.6,11.980651466827377,10.828024,5.5312743,5.5421968,0.9037178,4.645612,1.7078941,11.643993,4.461445,7.1274514
Nebraska,28,2010,1.0913255,2.9782193,7.617793,5.294912,1813164,1725508.9,0.0,0.0,,,0,1,0,0,5.585978,4.7,11.53331966,10.872902,5.533323,5.5312743,1.0111054,5.9630017,1.8329285,13.936136,4.493362,7.1373267
Nevada,29,2000,1.8819478,6.5662823,7.716917,6.507984,1964582,2347658.5,0.0,0.0,,,0,0,0,1,5.8954635,4.5,9.914933558385448,10.967077,6.238756,6.262916,0.044131525,3.747973,0.094829336,9.088141,3.3910065,6.272681
Nevada,29,2001,2.1616688,8.685619,7.6847506,6.5644507,2072391,2347658.5,0.0,0.0,,,0,0,0,1,5.893102,5.3,9.524554005494137,10.931606,6.202085,6.238756,0.045309983,3.6754165,0.09785798,8.519,3.5711136,6.2180715
Nevada,29,2002,2.1352024,8.458758,7.7043266,6.705861,2139794,2347658.5,0.0,0.0,,,0,0,0,1,5.962161,5.7,10.460773326778185,10.905718,6.1937385,6.202085,0.04645307,3.6731572,0.09991616,8.120922,3.8958678,6.378921
Nevada,29,2003,2.1887245,8.923823,7.789606,6.850582,2207574,2347658.5,0.0,0.0,,,0,0,0,1,5.8745537,5.3,11.403649435987196,10.888651,6.1687384,6.1937385,0.047835317,3.6637957,0.10219363,7.738042,3.976524,6.4596696
Nevada,29,2004,2.0114799,7.474371,7.7313724,6.891238,2301197,2347658.5,0.0,0.0,,,0,0,0,1,5.8567915,4.6,11.501535939773952,10.905718,6.202279,6.1687384,0.04649754,3.5955634,0.0989485,7.252443,3.985164,6.4741473
Nevada,29,2005,2.1576526,8.650806,7.6890063,7.03081,2381281,2347658.5,0.0,0.0,,,0,0,0,1,5.8820586,4.2,11.066396615939068,10.893809,6.2041044,6.202279,0.047453452,3.5735807,0.09902234,6.8587875,4.1777368,6.5291023
Nevada,29,2006,2.2034492,9.056196,7.610958,6.9865065,2495529,2347658.5,0.0,0.0,,,0,0,0,1,5.896744,4.2,10.331597028125099,10.942651,6.2479744,6.2041044,0.048526786,3.4518132,0.09761457,6.4290977,4.1612406,6.5000916
Nevada,29,2007,2.0482574,7.754377,7.60202,6.800462,2488917,2347658.5,0.0,0.0,,,0,0,0,1,5.9485016,4.8,10.760865067015091,10.948084,6.288577,6.2479744,0.051669057,3.4669697,0.09932031,6.324759,4.1982923,6.5415792
Nevada,29,2008,1.8687446,6.480156,7.5775046,6.438005,2546235,2347658.5,0.0,0.0,,,0,0,0,1,5.8499546,6.7,11.323935143456907,10.923002,6.2155366,6.288577,0.054040574,3.386294,0.09810563,6.062598,4.232419,6.4435315
Nevada,29,2009,1.8128406,6.127829,7.509396,6.188275,2545763,2347658.5,0.0,0.0,,,0,0,0,1,5.9847593,11.7,12.71673757533596,10.864427,6.1950274,6.2155366,0.05636817,3.368381,0.10099133,5.9370413,4.3650756,6.6131434
Nevada,29,2010,1.7738272,5.8933654,7.3689857,5.9399033,2680981,2347658.5,0.0,0.0,,,0,0,0,1,5.908791,14.0,12.83877058,10.849822,6.156882,6.1950274,0.06135814,3.1253111,0.09955311,5.526895,4.4996467,6.5857496
New Hampshire,30,2000,0.60593003,1.8329561,7.455719,5.18718,1200247,1274359.0,0.0,0.0,,,1,0,0,0,5.328883,2.7,5.820218671656751,11.0740795,5.2366796,5.2359405,6.810515,24.37765,13.980622,68.22396,4.52312,7.031768
New Hampshire,30,2001,0.32880148,1.389302,7.4020715,5.1641493,1223636,1274359.0,0.0,0.0,,,1,0,0,0,5.3980756,3.4,6.123471359129676,11.054313,5.275473,5.2366796,6.816488,24.223871,13.671304,65.43613,4.4932327,6.975903
New Hampshire,30,2002,-0.031916067,0.9685879,7.3597045,5.0556803,1238917,1274359.0,0.0,0.0,,,1,0,0,0,5.3163815,4.6,6.414231138970569,11.113149,5.287429,5.275473,6.8329034,24.208967,13.444404,63.093575,4.5665245,6.8601613
New Hampshire,30,2003,0.30622792,1.3582919,7.3731966,5.039843,1251572,1274359.0,0.0,0.0,,,1,0,0,0,5.3628483,4.5,6.534102712428849,11.095499,5.2703056,5.287429,6.8935704,24.318457,13.234396,60.809128,4.573036,7.0236545
New Hampshire,30,2004,0.29795423,1.3471001,7.3542814,5.043398,1261970,1274359.0,0.0,0.0,,,1,0,0,0,5.344789,3.9,6.742870274253746,11.091042,5.2677674,5.2703056,6.9400225,24.535528,13.082878,58.602028,4.575336,7.1845913
New Hampshire,30,2005,0.40088144,1.4931402,7.28159,4.661335,1272486,1274359.0,0.0,0.0,,,1,0,0,0,5.4949546,3.6,7.574857405110941,11.0610285,5.292417,5.2677674,6.9749293,24.712414,12.935545,56.453587,4.5864654,7.2090435
